GEO_ID		CD114	USP_DEM_2016	USP_REP_2016	USP_OTH_2016	USP_MARGIN_2016	USS_DEM_2016	USS_REP_2016	USS_OTH_2016	USS_MARGIN_2016	USC_DEM_2016	USC_REP_2016	USC_OTH_2016	USC_MARGIN_2016	USP_DEM_2012	USP_REP_2012	USP_OTH_2012	USP_MARGIN_2012	USS_DEM_2012	USS_REP_2012	USS_OTH_2012	USS_MARGIN_2012	USC_DEM_2012	USC_REP_2012	USC_OTH_2012	USC_MARGIN_2012	USP_MARGIN_CHANGE	USS_MARGIN_CHANGE	USC_MARGIN_CHANGE		TOTALPOP_2010	TOTALPOP_2015	TOTALPOP_CHANGE			CENSUSAREA	POPDEN_2010	POPDEN_2015	POPDEN_CHANGE		NONWHITE_2010	NONWHITE_2015	NONWHITE_CHANGE	UNEMPLOY_2010	UNEMPLOY_2015	UNEMPLOY_CHANGE	COLLEGE_2010	COLLEGE_2015	COLLEGE_CHANGE	INC_2010	INC_2015	INC_CHANGE
1400000US42003090100		14	887	193	58	-0.609841828	848	212	63	-0.56634016	929	181	0	-0.673873874	711	160	20	-0.618406285	715	161	0	-0.632420091	762	32	0	-0.919395466	0.008564457	0.066079931	0.245521592		1758	1794	0.0205			0.26	6761.538462	6900	2.047781563		29.2	15.7	-0.135	12.6	4.9	-0.077	13.7	46.2	0.325	24840	50781	1.044323671
1400000US42003090200		14	805.2	216.328	45.82	-0.551715092	806.2	213.768	53.256	-0.552011509	872.05	169.828	0	-0.67399638	740.854	225.952	31.816	-0.515612514	757.106	226.234	0	-0.53986617	672.86	95.534	0	-0.751341109	-0.036102578	-0.012145339	0.077344729		2796	2981	0.0662			0.171	16350.87719	17432.74854	6.616595168		16.1	16.4	0.003	5.9	2.4	-0.035	33.8	37.8	0.04	36315	53724	0.479388682
1400000US42003090300		14	644.558	155.143	45.866	-0.57880097	643.431	160.27	40.157	-0.572561971	697.521	138.725	0	-0.668219639	566.438	160.464	27.836	-0.537900569	555.408	177.397	0	-0.515841186	593.2	106.277	0	-0.69612439	-0.040900401	-0.056720785	0.027904751		1744	1652	-0.0528			0.098	17795.91837	16857.14286	-5.275229356		19.7	12.5	-0.072	10.8	14.2	0.034	12.9	36	0.231	20978	33816	0.611974449
1400000US42003100500		14	967.299	96.321	20.72	-0.803233303	946.764	100.935	28.925	-0.785630824	961.73	102.587	0	-0.807224727	1015.038	99.524	9.056	-0.814791148	985.866	107.219	0	-0.803823124	889.504	240.062	0	-0.574948254	0.011557845	0.0181923	-0.232276473		2057	2256	0.0967			0.28	7346.428571	8057.142857	9.674282941		73.9	72.2	-0.017	10.2	6	-0.042	32.2	36.7	0.045	49044	41051	-0.162976103
1400000US42003101100		14	1117.838	311.668	64.603	-0.539565721	1101.221	308.051	83.178	-0.53145499	1218.057	244.869	0	-0.665233922	960.356	280.528	20.933	-0.538769093	960.16	280.027	0	-0.548411651	1040.146	366.499	0	-0.478903348	-0.000796628	0.016956661	-0.186330574		2522	2754	0.092			0.405	6227.160494	6800	9.199048371		31.2	20.4	-0.108	11.4	4.4	-0.07	17.1	40.5	0.234	32125	41615	0.29540856
1400000US42003101400		14	1242.865	429.289	78.182	-0.464811328	1231.008	425.781	88.121	-0.461471938	1372.286	339.072	0	-0.603739253	1182.768	506.486	27.751	-0.393873052	1230.535	455.479	0	-0.45969725	1318.629	390.433	0	-0.543102591	-0.070938276	-0.001774688	-0.060636662		3699	3262	-0.1181			0.373	9916.89008	8745.308311	-11.81400378		17.1	18.9	0.018	6	4.3	-0.017	34.3	40.2	0.059	43600	45761	0.04956422
1400000US42003101600		14	474.082	17.072	8.552	-0.91455776	466.152	20.842	8.446	-0.898817213	469.996	22.854	0	-0.907257786	435.436	10.47	2.186	-0.948390063	421.83	13.072	0	-0.939885307	663.036	140.786	0	-0.649708518	0.033832303	0.041068094	-0.257549268		945	990	0.0476			0.179	5279.329609	5530.726257	4.761904761		94.4	98.5	0.041	22.1	15.4	-0.067	17.2	13	-0.042	24250	26905	0.109484536
1400000US42003101700		14	774.59	39.92	29.28	-0.870678723	768.36	43.15	28.05	-0.863797704	790.18	42.97	0	-0.896849307	746.9	33.69	7.23	-0.905295626	718.85	50.92	0	-0.867700742	699.74	137.51	0	-0.671519857	0.034616903	0.003903038	-0.22532945		1471	1539	0.0462			0.152	9677.631579	10125	4.622705642		85	75.6	-0.094	7.5	7.5	0	13.7	19.2	0.055	24878	32163	0.292829006
1400000US42003101800		14	1140.592	340.355	63.533	-0.518127137	1133.284	350.766	63.755	-0.50556627	1254.611	262.891	0	-0.653521379	1076.539	387.555	25.929	-0.462398231	1104.633	359.173	0	-0.509261473	1146.209	372.94	0	-0.509014586	-0.055728906	0.003695203	-0.144506793		2851	2505	-0.1214			0.462	6170.995671	5422.077922	-12.1360926		24.6	21.4	-0.032	6.5	3.6	-0.029	38.3	37.5	-0.008	53750	56556	0.052204651
1400000US42003110200		14	1791.572	228.337	86.659	-0.742076686	1738.261	307.139	53.611	-0.681807766	1793.527	280.307	0	-0.729672674	1633.13	272.782	30.358	-0.70256111	1587.011	308.178	0	-0.67477861	1527.308	350.157	0	-0.626989584	-0.039515576	-0.007029156	-0.10268309		3771	4260	0.1297			0.315	11971.42857	13523.80952	12.96738264		41.4	43.8	0.024	3.4	6.4	0.03	57.4	50.5	-0.069	46722	48011	0.027588716
1400000US42003110600		14	1249.268	155.581	34.915	-0.759629356	1209.569	207.01	22.92	-0.696463839	1265.751	155.801	0	-0.780801546	1156.972	213.029	20.929	-0.678641628	1161.853	209.51	0	-0.694449974	577.381	165.631	0	-0.554163324	-0.080987728	-0.002013865	-0.226638222		2643	2523	-0.0454			0.245	10787.7551	10297.95918	-4.540295135		41.5	18.5	-0.23	9.3	3.8	-0.055	64.9	70.9	0.06	81450	67411	-0.172363413
1400000US42003111300		14	1196.605	82.255	37.545	-0.846510003	1165.912	100.15	46.094	-0.812222022	1184.069	121.081	0	-0.814456576	1183.651	69.296	13.04	-0.880226258	1136.584	90.308	0	-0.852785738	894.411	303.344	0	-0.49347905	0.033716255	0.040563716	-0.320977526		2882	2494	-0.1346			0.207	13922.70531	12048.30918	-13.46287297		78.2	64.1	-0.141	15.7	5.7	-0.1	20.7	38.4	0.177	28641	33400	0.166160399
1400000US42003111400		14	740.148	19.082	28.76	-0.915069988	727.588	35.33	23.794	-0.879938275	731.358	38.808	0	-0.899221726	745.578	17.56	6.712	-0.945662142	697.682	32.028	0	-0.912217182	743.036	316.326	0	-0.402799043	0.030592154	0.032278907	-0.496422683		1574	1437	-0.087			0.126	12492.06349	11404.7619	-8.703939032		98.9	89.1	-0.098	29.7	18.5	-0.112	11.3	19.5	0.082	18885	21154	0.120148266
1400000US42003111500		14	1505.227	82.404	34.398	-0.877187153	1437.785	117.187	50.229	-0.822699463	1454.586	130.446	0	-0.835402692	1636.955	89.165	14.527	-0.889203842	1569.259	110.181	0	-0.868788406	1348.731	337.035	0	-0.600140233	0.012016689	0.046088943	-0.235262459		3206	3043	-0.0508			0.371	8641.509434	8202.156334	-5.084217096		77.1	75.4	-0.017	9.9	10.3	0.004	36.9	36.5	-0.004	19136	24308	0.27027592
1400000US42003120300		14	850.603	13.397	7.698	-0.96043125	831.95	20.97	18.006	-0.931169812	837.666	20.615	0	-0.95196212	980.915	15.192	2.669	-0.966906494	945.702	25.419	0	-0.94765019	648.826	284.619	0	-0.390175104	0.006475244	0.016480378	-0.561787016		1777	1785	0.0045			0.417	4261.390887	4280.57554	0.450196978		94.5	97.5	0.03	6.3	26.6	0.203	17.9	10.3	-0.076	42633	25368	-0.404967983
1400000US42003120400		14	405.66	7.259	4.506	-0.954425346	398.154	9.012	8.259	-0.936732262	403.66	8.506	0	-0.958725368	487.78	4.753	1.753	-0.977221689	467.732	7.259	0	-0.96943521	726.027	94.734	0	-0.769155698	0.022796343	0.032702948	-0.18956967		695	734	0.0561			0.169	4112.426036	4343.195266	5.611510772		93.1	94.6	0.015	23.2	35.1	0.119	3.3	3.6	0.003	22188	15960	-0.280692266
1400000US42003120700		14	417.406	9.739	4.067	-0.945398087	414.461	8.627	4.738	-0.948595925	418.391	8.528	0	-0.960048627	515.591	7.656	1.974	-0.96708814	494.525	11.034	0	-0.956349308	780.351	107.288	0	-0.758262086	0.021690053	0.007753383	-0.201786541		980	850	-0.1327			0.199	4924.623116	4271.356784	-13.26530613		100	99.4	-0.006	19	11.5	-0.075	7.4	5.2	-0.022	14900	19762	0.326308725
1400000US42003120800		14	418.236	19.159	5.899	-0.900253556	407.361	17.443	12.402	-0.89184046	416.684	18.041	0	-0.917000403	447.406	12.371	2.172	-0.941738157	424.672	16.158	0	-0.926692829	752.802	223.342	0	-0.542399482	0.041484601	0.034852369	-0.374600921		947	907	-0.0422			0.276	3431.15942	3286.231884	-4.22386483		92.5	85.2	-0.073	17	33.1	0.161	10.2	3.4	-0.068	30670	25689	-0.16240626
1400000US42003130100		14	923.057	13.879	10.537	-0.959581962	902.597	11.826	17.981	-0.955348754	889.299	36.576	0	-0.920991495	1107.214	14.954	0.947	-0.972527301	1071.253	22.305	0	-0.959206553	1212.116	352.353	0	-0.549555792	0.012945339	0.003857799	-0.371435703		1917	1948	0.0162			0.298	6432.885906	6536.912752	1.617110073		100	100	0	13.8	33.2	0.194	9.8	11	0.012	20000	16630	-0.1685
1400000US42003130200		14	609.246	12.13	5.428	-0.952635912	597.791	11.398	12.553	-0.943145227	579.712	38.641	0	-0.875019609	722.063	9.042	0	-0.975264839	704.397	12.718	0	-0.964530096	758.201	303.068	0	-0.42885734	0.022628927	0.021384869	-0.446162269		1156	1423	0.231			0.135	8562.962963	10540.74074	23.0968858		100	98.4	-0.016	12.5	19.9	0.074	18	11.4	-0.066	35179	27500	-0.218283635
1400000US42003130300		14	673.096	15.846	8.64	-0.942183141	664.587	17.628	11.235	-0.932956954	665.05	28.469	0	-0.91789987	729.411	12.769	0.532	-0.964898911	715.385	15.979	0	-0.956303564	912.115	421.335	0	-0.368052795	0.02271577	0.02334661	-0.549847075		874	1294	0.4805			0.211	4142.180095	6132.701422	48.05491991		100	94.3	-0.057	3.8	29.3	0.255	21.9	14.3	-0.076	17538	13986	-0.202531646
1400000US42003130400		14	536.437	12.733	9.2	-0.937915719	533.183	10.194	11.709	-0.942176528	535.69	17.446	0	-0.936919673	640.524	7.602	1.079	-0.974918554	615.236	12.814	0	-0.959194332	806.404	185.859	0	-0.625383593	0.037002835	0.017017804	-0.31153608		1238	982	-0.2068			0.183	6765.027322	5366.120219	-20.67851372		100	98.1	-0.019	12.8	21.5	0.087	14.7	19.7	0.05	27630	24250	-0.1223308
1400000US42003130600		14	1433.017	36.898	15.251	-0.940042393	1412.529	45.869	23.334	-0.922339532	1428.671	51.483	0	-0.930435617	1676.332	25.004	1.014	-0.97002849	1580.237	33.087	0	-0.958982821	1486.619	643.671	0	-0.395696361	0.029986097	0.036643289	-0.534739256		2988	2859	-0.0432			0.542	5512.915129	5274.907749	-4.317269075		96.7	94.4	-0.023	19.6	26.8	0.072	12.6	11.6	-0.01	22679	18012	-0.205785088
1400000US42003140100		14	3014.605	369.69	84.561	-0.762474718	2802.408	573.551	60.136	-0.648659889	2836.063	510.858	0	-0.694729574	2481.352	650.777	95.114	-0.567225647	2377.142	691.905	0	-0.549107589	964.329	450.509	0	-0.363165253	-0.195249071	-0.0995523	-0.331564321		6316	5306	-0.1599			0.566	11159.0106	9374.558304	-15.99113362		32.4	33	0.006	10.5	4.4	-0.061	77.9	80.2	0.023	107321	119688	0.115233738
1400000US42003140200		14	971.27	149.925	24.896	-0.716649027	891.204	241.419	19.488	-0.563995136	918.05	215.068	0	-0.620396111	864.857	256.854	18.555	-0.533211549	843.613	274.884	0	-0.508476107	870.908	548.086	0	-0.22750061	-0.183437478	-0.055519029	-0.392895501		2637	2321	-0.1198			0.293	9000	7921.501706	-11.98331438		33.1	24.4	-0.087	5.7	3.4	-0.023	84.3	83.2	-0.011	45819	72115	0.573910387
1400000US42003140300		14	1853.751	243.431	51.738	-0.74936247	1763.464	361.574	34.269	-0.649231443	1836.489	295.96	0	-0.722422435	1688.973	393.406	28.898	-0.613641412	1692.507	384.999	0	-0.629364247	1315.244	376.178	0	-0.555193204	-0.135721058	-0.019867196	-0.167229231		3524	3709	0.0525			0.364	9681.318681	10189.56044	5.24971624		13.3	17	0.037	5.8	3	-0.028	80.4	84.2	0.038	81851	113553	0.387313533
1400000US42003140400		14	1357.174	216.874	50.426	-0.701950293	1277.902	336.872	14.798	-0.577470649	1329.526	276.322	0	-0.655855349	1259.61	320.07	15.072	-0.589144895	1287.3	290.962	0	-0.631288088	721.678	182.476	0	-0.596360797	-0.112805398	0.053817439	-0.059494552		2406	2325	-0.0337			0.322	7472.049689	7220.496894	-3.366583541		10.3	15.4	0.051	2.9	1.9	-0.01	74	86.5	0.125	127361	127813	0.003548967
1400000US42003140500		14	1230.32	96.908	41.61	-0.828010327	1182.222	156.942	30.866	-0.748363175	1210.842	146.22	0	-0.784505056	1196.99	135.128	22.744	-0.783741813	1165.664	157.71	0	-0.76165468	482.326	148.322	0	-0.529620327	-0.044268514	0.013291505	-0.254884729		2027	1732	-0.1455			0.292	6941.780822	5931.506849	-14.55352739		59.1	41.2	-0.179	8	11.1	0.031	49.4	64.3	0.149	36796	51389	0.396592021
1400000US42003140600		14	1222.864	166.854	57.246	-0.729810832	1185.237	237.599	35.77	-0.649687441	1230.668	203.982	0	-0.715635172	1193.263	242.141	19.739	-0.653627857	1174.859	258.251	0	-0.639593611	615.274	124.037	0	-0.664452443	-0.076182975	-0.01009383	-0.051182729		3225	3084	-0.0437			0.343	9402.332362	8991.253644	-4.372093032		18.3	13.1	-0.052	4.3	3.8	-0.005	66.4	73.6	0.072	68828	65417	-0.049558319
1400000US42003140800		14	1492.701	370.178	59.316	-0.583979773	1418.721	466.402	46.343	-0.493055016	1527.125	374.215	0	-0.606367088	1347.862	559.837	34.398	-0.405759856	1393.082	491.095	0	-0.478716702	729.376	226.474	0	-0.526130669	-0.178219917	-0.014338314	-0.080236419		4518	4687	0.0374			0.42	10757.14286	11159.52381	3.74059316		14.6	17.8	0.032	5.6	3.9	-0.017	76.7	77.3	0.006	61224	67944	0.109760878
1400000US42003141000		14	504.173	73.542	22.232	-0.717781737	496.933	94.081	9.086	-0.671308115	522.371	71.223	0	-0.760027898	463.459	105.359	11.103	-0.617497901	465.282	106.161	0	-0.628445882	526.774	61.511	0	-0.790880271	-0.100283836	-0.042862233	0.030852373		945	1033	0.0931			0.196	4821.428571	5270.408163	9.312169316		8.3	1.9	-0.064	1.7	7	0.053	67.7	83.2	0.155	73958	77857	0.052719111
1400000US42003141100		14	630	278.642	37.104	-0.371514127	620.012	295.994	34.548	-0.340872796	712.48	223.058	0	-0.523144971	561.786	315.718	8.312	-0.277786809	589.606	281.09	0	-0.354332626	652.648	99.058	0	-0.736444833	-0.093727318	0.01345983	0.213299862		1357	1345	-0.0088			0.473	2868.921776	2843.551797	-0.884303616		8.4	10.9	0.025	10.8	5.3	-0.055	45	45.5	0.005	70938	68105	-0.039936282
1400000US42003141300		14	1822.923	357.907	75.356	-0.649332989	1709.334	494.101	51.414	-0.538942076	1794.546	421.245	0	-0.619779122	1678.869	514.867	45.605	-0.519796672	1704.699	479.347	0	-0.561046791	1395.68	444.11	0	-0.517216639	-0.129536317	0.022104715	-0.102562483		4802	5411	0.1268			0.347	13838.61671	15593.65994	12.68221576		19.4	27.8	0.084	3.2	1.1	-0.021	70	66.9	-0.031	46803	48000	0.025575284
1400000US42003141400		14	2618.418	543.408	93.738	-0.637373432	2455.801	698.854	77.021	-0.54366434	2607.59	568.967	0	-0.641771264	2265.969	695.359	45.35	-0.522373862	2323.456	636.441	0	-0.569957333	1281.64	508.795	0	-0.431652085	-0.11499957	0.026292993	-0.210119179		4631	5940	0.2827			0.791	5854.614412	7509.481669	28.26603326		11.7	19.8	0.081	3.7	5.7	0.02	63.8	68.9	0.051	50543	61856	0.223829215
1400000US42003151600		14	867.312	319.558	59.858	-0.439353251	855.135	319.618	65.268	-0.431861235	957.071	258.528	0	-0.574649206	841.272	322.534	26.749	-0.435711076	859.294	305.459	0	-0.475495663	1001.259	318.124	0	-0.517768533	-0.003642175	0.043634428	-0.056880673		2582	2621	0.0151			0.317	8145.11041	8268.138801	1.510457008		13.9	14.2	0.003	8	6.3	-0.017	36.4	35.5	-0.009	42062	57204	0.359992392
1400000US42003151700		14	1776.034	586.181	110.788	-0.481136901	1721.242	622.118	110.14	-0.447982066	1911.057	517.112	0	-0.57407248	1749.768	602.26	59.174	-0.475907037	1790.079	573.85	0	-0.514494725	1155.073	402.118	0	-0.483534133	-0.005229864	0.066512659	-0.090538347		4661	5069	0.0875			0.459	10154.6841	11043.57298	8.753486285		18.4	19	0.006	4.5	4.4	-0.001	47.5	51.7	0.042	46545	56114	0.205585992
1400000US42003160800		14	633.775	271.765	59.992	-0.374933197	638.136	269.087	52.948	-0.384357578	713.585	236.005	0	-0.502932845	560.055	251.674	19.895	-0.370817822	575.966	247.799	0	-0.398374536	1080.7	520.081	0	-0.350215926	-0.004115375	0.014016958	-0.152716919		2634	2803	0.0642			0.407	6471.744472	6886.977887	6.416097187		23.9	8.3	-0.156	7.9	4.5	-0.034	28.4	32.2	0.038	37679	43068	0.143023966
1400000US42003160900		14	887.365	318.453	56.232	-0.450784042	819.604	388.155	55.866	-0.341437531	890.499	337.477	0	-0.45035245	701.245	338.878	19.443	-0.341995685	687.81	344.899	0	-0.332049977	898.444	380.681	0	-0.404779048	-0.108788357	-0.009387554	-0.045573402		2974	3314	0.1143			0.483	6157.349896	6861.283644	11.43241427		11	12.5	0.015	3.2	5.6	0.024	47.3	57.6	0.103	40292	53241	0.321378934
1400000US42003170200		14	1151.283	497.81	89.132	-0.3759427	1043.216	610.444	103.946	-0.246228108	1188.965	529.493	0	-0.383757997	1032.299	534.292	42.84	-0.309430476	1055.511	528.339	0	-0.332842125	1129.737	730.485	0	-0.214625996	-0.066512224	0.086614017	-0.169132001		3764	2978	-0.2088			0.43	8753.488372	6925.581395	-20.88204039		11.3	5.1	-0.062	2	5.9	0.039	44.8	53.8	0.09	45455	43750	-0.037509625
1400000US42003170600		14	607.988	242.128	41.252	-0.410447761	595.429	244.359	52.362	-0.39351006	669.387	216.302	0	-0.511562185	518.127	263.722	19.36	-0.317526388	535.484	262.787	0	-0.341609554	981.441	669.936	0	-0.188633486	-0.092921373	-0.051900506	-0.322928699		2049	1780	-0.1313			0.312	6567.307692	5705.128205	-13.12835529		6.5	9.1	0.026	11	4.8	-0.062	36.7	31.6	-0.051	28000	43508	0.553857143
1400000US42003180300		14	757.249	198.949	47.725	-0.556118348	755.313	179.383	63.621	-0.576900924	821.3	156.059	0	-0.680651634	839.379	178.738	18.041	-0.637587125	820.579	188.59	0	-0.626246942	1729.813	258.871	0	-0.739655973	0.081468777	0.049346018	0.059004339		2239	2558	0.1425			0.299	7488.294314	8555.183946	14.24743189		22.6	48.9	0.263	11.5	20.1	0.086	8.3	8.1	-0.002	28000	29646	0.058785714
1400000US42003180700		14	557.78	219.618	46.072	-0.410654912	560.196	209.223	56.32	-0.425041084	632.01	182.626	0	-0.551637787	574.945	192.374	17.788	-0.487285173	566.619	202.601	0	-0.473230025	637.349	305.303	0	-0.35224664	0.076630261	0.048188941	-0.199391147		2378	2260	-0.0496			0.152	15644.73684	14868.42105	-4.962153074		18	24.5	0.065	4.8	6.8	0.02	28.4	31.1	0.027	43150	39023	-0.095643105
1400000US42003190300		14	849.599	439.633	52.563	-0.305535495	807.065	475.296	51.403	-0.248746405	891.402	422.774	0	-0.356594551	756.717	469.615	19.691	-0.230414687	764.389	466.837	0	-0.24167131	1807.858	227.1	0	-0.77680129	-0.075120808	-0.007075095	0.420206739		1950	1988	0.0195			0.323	6037.151703	6154.798762	1.948717952		6.7	11.6	0.049	11.7	4.7	-0.07	51.5	46	-0.055	52566	65469	0.245462847
1400000US42003191100		14	699.176	460.741	60.869	-0.195312692	711.976	447.505	66.438	-0.21573285	806.703	398.511	0	-0.338688399	658.21	452.634	17.411	-0.182207037	674.294	433.802	0	-0.217031737	1171.445	177.233	0	-0.737175219	-0.013105655	0.001298887	0.39848682		2432	2522	0.037			0.619	3928.917609	4074.313409	3.700657903		8.5	3.8	-0.047	2.5	3.8	0.013	41.1	38.1	-0.03	52917	62206	0.175539052
1400000US42003191400		14	793.648	419.758	72.342	-0.290795708	772.977	433.49	77.795	-0.264344036	895.513	359.443	0	-0.427162387	726.555	356.048	24.735	-0.334592509	729.951	359.639	0	-0.339863618	1906.988	176.467	0	-0.830601573	0.043796801	0.075519582	0.403439186		2812	2586	-0.0804			0.365	7704.109589	7084.931507	-8.03698435		6.9	9.1	0.022	7.8	9.8	0.02	34	44.9	0.109	40184	42216	0.05056739
1400000US42003191500		14	606.805	289.436	47.186	-0.336400167	599.017	280.309	61.881	-0.338616266	677.507	249.205	0	-0.462173793	569.416	242.401	18.511	-0.393838339	556.625	253.358	0	-0.374411562	1206.322	107.516	0	-0.836332942	0.057438172	0.035795296	0.374159149		2077	1909	-0.0809			0.312	6657.051282	6118.589744	-8.088589305		8.4	24.8	0.164	4	9.7	0.057	10.9	30.4	0.195	31940	34496	0.080025047
1400000US42003191600		14	1374.376	635.061	103.226	-0.349944596	1395.757	596.649	113.721	-0.379420614	1574.389	497.828	0	-0.519521363	1390.634	583.22	38.195	-0.401289432	1401.518	575.993	0	-0.417456591	1970.291	416.444	0	-0.651034572	0.051344836	0.038035977	0.131513209		4198	4458	0.0619			0.938	4475.479744	4752.665245	6.193425439		26.9	24.2	-0.027	7.8	7.6	-0.002	24.1	25.4	0.013	36085	43977	0.218705833
1400000US42003191700		14	988.088	716.698	70.855	-0.15284058	1025.77	636.348	85.329	-0.222851966	1227.328	500.92	0	-0.420314677	1065.007	645.727	17.527	-0.242602246	1098.926	580.567	0	-0.308640167	1115.574	391.541	0	-0.480409922	0.089761666	0.085788201	0.060095245		3759	3677	-0.0218			0.719	5228.094576	5114.047288	-2.181431234		12.8	15.2	0.024	5.4	7.4	0.02	23.8	31.2	0.074	40052	49321	0.231424149
1400000US42003191800		14	1508.255	995.261	131.341	-0.194695196	1537.257	932.187	159.938	-0.230118712	1831.697	755.127	0	-0.416174429	1483.247	917.251	44.783	-0.231464605	1555.071	869.787	0	-0.282607889	2033.275	711.829	0	-0.481382855	0.036769409	0.052489177	0.065208426		5420	5261	-0.0293			0.561	9661.319073	9377.896613	-2.933579337		5.4	9.1	0.037	8.3	7.2	-0.011	23.1	24.9	0.018	44563	55271	0.240289029
1400000US42003191900		14	587.141	369.008	45.986	-0.217668278	597.835	342.793	50.855	-0.257232852	686.421	290.797	0	-0.40484723	582.352	324.405	21.379	-0.2779194	603.623	312.463	0	-0.317830422	737.461	238.823	0	-0.51075097	0.060251122	0.06059757	0.10590374		2434	1952	-0.198			0.235	10357.44681	8306.382979	-19.80279376		3.6	20.3	0.167	12.3	9.6	-0.027	26.7	30.4	0.037	48875	39315	-0.195601023
1400000US42003192000		14	1100.445	577.337	96.862	-0.294767852	1133.913	534.823	93.872	-0.339888393	1280.005	457.808	0	-0.473121676	1068.819	542.27	30.067	-0.32084031	1078.371	538.57	0	-0.333840876	1232.01	345.889	0	-0.561582839	0.026072458	-0.006047517	0.088461163		3417	3620	0.0594			0.526	6496.197719	6882.129278	5.940883817		19.7	21.2	0.015	9.1	8	-0.011	23.1	26.8	0.037	36563	41891	0.145721084
1400000US42003202200		14	596.386	239.953	23.713	-0.414431918	583.672	216.769	43.492	-0.434753707	641.532	194.422	0	-0.534850004	647.498	224.724	8.999	-0.479759334	653.983	208.372	0	-0.516737307	706.419	123.815	0	-0.701734692	0.065327416	0.0819836	0.166884688		2445	2910	0.1902			0.34	7191.176471	8558.823529	19.0184049		29.9	45.1	0.152	4.4	10.2	0.058	19	22.6	0.036	43068	42226	-0.019550478
1400000US42003202300		14	871.002	771.258	58.889	-0.058633312	868.505	741.966	84.421	-0.074659034	1063.361	597.018	0	-0.280865393	846.487	728.404	25.327	-0.073791821	913.863	661.477	0	-0.160210494	1300.853	434.241	0	-0.499461124	0.015158509	0.08555146	0.218595731		4558	3858	-0.1536			0.973	4684.480987	3965.056526	-15.357613		11.5	22.6	0.111	2.7	2.3	-0.004	31.2	38.9	0.077	53518	56600	0.057588101
1400000US42003210700		14	898.614	49.603	13.634	-0.882684532	872.069	63.54	19.199	-0.846797471	886.766	66.843	0	-0.859810467	932.079	41.364	6.697	-0.908763034	900.009	48.67	0	-0.897394166	690.367	172.568	0	-0.600044036	0.026078502	0.050596695	-0.259766431		2139	1944	-0.0912			0.279	7666.666667	6967.741935	-9.116409547		92	71.9	-0.201	19.4	8.4	-0.11	14.3	28	0.137	31103	40403	0.299006527
1400000US42003220600		14	701.486	115.953	26.84	-0.693530219	682.418	141.636	16.372	-0.643461768	687.08	135.589	0	-0.670368034	659.446	123.966	14.986	-0.670693063	646.13	136.853	0	-0.650431746	716.937	59.849	0	-0.84590608	-0.022837156	0.006969978	0.175538046		1580	1514	-0.0418			0.166	9518.072289	9120.481928	-4.177215185		41.5	34.8	-0.067	14.7	7.5	-0.072	38.9	55.6	0.167	31810	40000	0.257466206
1400000US42003240600		14	767.603	371.613	43.671	-0.334765705	757.313	355.834	64.02	-0.341055262	856.908	299.019	0	-0.482633419	693.058	364.99	16.575	-0.305286598	715.828	344.641	0	-0.350021547	683.983	211.41	0	-0.527782772	-0.029479107	0.008966285	0.045149353		2637	2283	-0.1342			0.473	5575.052854	4826.638478	-13.42434584		10.3	20.6	0.103	1.4	10.2	0.088	20.3	31.5	0.112	32447	40566	0.250223441
1400000US42003241200		14	239.186	150.208	24.563	-0.214945031	248.569	127.428	35.865	-0.294130073	304.305	97.967	0	-0.512931549	245.942	133.372	11.008	-0.288402908	257.452	124.984	0	-0.346379525	455.225	165.82	0	-0.465996828	0.073457877	0.052249452	-0.046934721		1100	840	-0.2364			0.263	4182.509506	3193.91635	-23.63636364		21.4	22	0.006	12.1	4.3	-0.078	13.2	7.2	-0.06	44135	31466	-0.287051093
1400000US42003250300		14	418.653	32.639	13.515	-0.830482329	407.343	40.944	12.774	-0.794686603	420.164	36.536	0	-0.84	424.752	33.543	5.643	-0.843235519	409.964	41.479	0	-0.816238152	382.091	72.263	0	-0.68190882	0.01275319	0.021551549	-0.15809118		1280	1378	0.0766			0.094	13617.02128	14659.57447	7.656249987		62.3	58.8	-0.035	8.7	7.4	-0.013	38.9	32.4	-0.065	47829	43750	-0.085282987
1400000US42003250700		14	405.005	29.691	8.597	-0.846649958	398.366	33.21	9.825	-0.82726591	406.226	28.715	0	-0.867959102	449.124	26.859	6.419	-0.875338411	437.964	31.883	0	-0.86428348	381.715	70.972	0	-0.686441183	0.028688453	0.03701757	-0.181517919		894	803	-0.1018			0.216	4138.888889	3717.592593	-10.17897091		71.3	78	0.067	15.8	18.8	0.03	17.1	18.8	0.017	21694	23977	0.105236471
1400000US42003250900		14	528.651	120.221	14.741	-0.615464133	512.933	127.14	23.954	-0.58098993	549.678	105.97	0	-0.676747279	526.969	134.743	6.858	-0.586664074	529.568	133.943	0	-0.596259896	564.436	59.352	0	-0.809704579	-0.028800059	0.015269966	0.1329573		1265	1270	0.004			0.248	5100.806452	5120.967742	0.395256911		65.4	75.6	0.102	19.8	14.6	-0.052	9.8	13.4	0.036	28913	21607	-0.252689102
