GEO_ID,pop_change,non_white_change,unemploy_change,edu_change,med_income_change,mean_income_change,%change in diff between mean and median
1400000US42035030600,29.75%,3,1.2,-2.7,-6.59%,-6.76%,-7.42%
1400000US42035030700,-4.91%,0.7,-4.1,-1.3,12.67%,35.08%,77.86%
1400000US42035030800,-5.57%,0.1,-2.2,-2.9,27.98%,27.62%,25.38%
1400000US42035030900,8.72%,0.1,-0.2,1,15.84%,8.75%,-26.99%
1400000US42037050100,1.16%,1.1,0.3,2.2,19.28%,11.37%,-20.16%
1400000US42037050200,6.23%,-1.2,-0.7,3.3,23.74%,18.57%,4.97%
1400000US42037050300,6.85%,0.4,-0.6,-1.9,-2.50%,-2.36%,-1.62%
1400000US42037050400,-7.83%,-0.1,0,2.5,2.89%,0.53%,-6.56%
1400000US42037050500,7.23%,6.7,-3.8,7.7,-2.42%,13.84%,224.04%
1400000US42037050600,7.63%,5.6,2,1.3,1.23%,15.88%,84.20%
1400000US42037050700,-11.43%,-0.2,4.4,8.5,13.33%,19.28%,47.47%
1400000US42037050800,-6.05%,-2.7,1.2,5.9,-5.61%,9.26%,89.38%
1400000US42037050900,6.88%,-1.4,0.4,-1.6,-11.67%,-25.36%,-48.12%
1400000US42037051000,12.29%,2,-1.2,-0.9,-4.36%,25.05%,136.96%
1400000US42037051100,-3.18%,7.5,1.3,2.4,-31.00%,-9.05%,37.56%
1400000US42037051200,5.15%,-3,-3.3,-7.2,19.34%,34.35%,76.08%
1400000US42037051300,-5.40%,2.9,-4,6.6,9.27%,7.00%,-0.84%
1400000US42037051400,-0.87%,-5.7,3.8,3.1,-1.57%,-12.03%,-38.98%
1400000US42037051500,-3.92%,0.5,-1.5,4.5,6.41%,13.64%,63.22%
1400000US42039110100,-1.50%,-0.2,-1.2,1.7,14.72%,11.78%,1.80%
1400000US42039110201,-6.40%,0.5,-2,1,6.77%,8.63%,19.70%
1400000US42039110202,5.11%,-0.7,-0.1,1.7,8.02%,20.74%,109.85%
1400000US42039110300,-6.58%,0.1,-1,1.4,18.37%,9.69%,-27.27%
1400000US42039110400,-0.10%,0.1,-6,3.5,36.18%,19.92%,-32.85%
1400000US42039110501,0.44%,1.4,3.3,-9.5,23.61%,25.95%,34.87%
1400000US42039110502,1.29%,1.9,0.5,2.7,29.46%,11.97%,-22.93%
1400000US42039110600,-2.26%,-2.5,-0.5,4.6,-1.54%,11.54%,108.05%
1400000US42039110700,-7.37%,1.3,-5,2,-2.49%,12.21%,117.54%
1400000US42039110800,-0.34%,0.3,-0.4,1.3,-4.87%,4.77%,57.14%
1400000US42039110900,-5.92%,-1.8,3.2,0.4,8.48%,2.92%,-28.19%
1400000US42039111000,-2.38%,-0.9,-4.6,-0.7,20.23%,8.05%,-38.32%
1400000US42039111100,-4.69%,0.7,6.6,-4.9,2.77%,22.72%,75.70%
1400000US42039111200,-4.52%,3,-4,3.6,-13.27%,3.02%,84.80%
1400000US42039111300,3.00%,1.5,-1.3,2.1,14.92%,26.49%,118.58%
1400000US42039111400,2.31%,1.5,6,1.1,5.58%,-3.23%,-31.92%
1400000US42039111500,-10.72%,-1.8,-6.3,0.7,22.13%,23.00%,24.97%
1400000US42039111600,9.16%,-0.8,-8.6,8.3,-9.61%,18.82%,143.94%
1400000US42039111700,-3.85%,7.8,1.4,8.3,16.75%,17.66%,19.97%
1400000US42039111800,-1.05%,1.8,0.8,1.9,11.35%,13.97%,23.23%
1400000US42039111900,-1.35%,-1,-4.1,0.6,7.06%,8.08%,11.65%
1400000US42039112001,-4.95%,-0.8,-2.5,1.7,9.30%,4.43%,-8.84%
1400000US42039112002,-4.32%,-2.5,-6.6,0.8,18.98%,19.64%,22.53%
1400000US42041010100,-3.33%,0.5,0.1,-1.5,12.84%,3.14%,-58.24%
1400000US42041010201,16.25%,-2.9,0.6,0.3,23.01%,34.76%,138.64%
1400000US42041010203,2.73%,14.9,6.1,-0.4,5.78%,-15.61%,-59.67%
1400000US42041010204,7.85%,7.4,0.9,-1.9,1.47%,-7.38%,-47.69%
1400000US42041010300,7.31%,10.5,2,4.2,8.27%,19.38%,58.34%
1400000US42041010400,6.99%,8.1,4.2,6.6,16.67%,9.69%,-17.47%
1400000US42041010500,-4.82%,-1.9,3.5,4.9,11.33%,5.07%,-21.08%
1400000US42041010600,3.29%,8,3.2,6.3,-9.27%,27.66%,330.06%
1400000US42041010700,-5.27%,0.2,-4.9,4.1,-2.24%,-1.55%,3.87%
1400000US42041010800,5.53%,2.5,2.1,-2.4,-6.33%,-5.61%,-2.58%
1400000US42041010900,-5.17%,0,3.2,-3.9,-2.40%,5.50%,152.88%
1400000US42041011002,12.63%,2.3,-7.4,3.6,-17.18%,-8.84%,60.60%
1400000US42041011101,-0.06%,1.1,-0.1,-0.3,-22.62%,-30.62%,-54.92%
1400000US42041011102,1.48%,-0.9,1.6,5.4,2.23%,27.72%,268.71%
1400000US42041011200,1.93%,2.1,3.9,0.7,7.84%,9.60%,17.21%
1400000US42041011301,12.66%,11.2,0,1.7,-1.03%,1.60%,6.52%
1400000US42041011302,8.30%,6.1,0.9,-0.6,0.45%,5.16%,61.84%
1400000US42041011303,-4.21%,-1.8,-0.9,2.9,9.05%,0.54%,-33.87%
1400000US42041011304,1.44%,7.4,2.6,-6.3,-2.27%,-1.69%,0.88%
1400000US42041011305,7.32%,11.3,0.1,2.7,-11.98%,-0.57%,72.65%
1400000US42041011400,8.07%,6.9,-1.6,0.1,45.07%,31.15%,-18.60%
1400000US42041011500,-7.51%,0.6,-0.9,7.6,9.35%,15.04%,65.53%
1400000US42041011601,16.69%,-11,0.6,3.1,1.62%,7.67%,41.46%
1400000US42041011602,-5.43%,0.3,2.2,-0.1,-5.07%,13.16%,138.93%
1400000US42041011605,9.10%,2.1,-0.9,-0.7,13.03%,20.71%,47.65%
1400000US42041011700,3.17%,0.4,-0.1,-2.3,1.41%,2.64%,11.07%
1400000US42041011801,14.73%,2.8,3.7,-2.9,-7.76%,-5.56%,1.89%
1400000US42041011802,16.76%,-2.1,0.4,8.4,12.30%,15.77%,45.26%
1400000US42041011803,3.31%,0.7,1.4,3.2,19.62%,30.95%,112.78%
1400000US42041011901,12.22%,-4.8,-0.2,-4.6,7.03%,1.60%,-40.52%
1400000US42041011902,-2.69%,-4.9,-1.4,-0.5,-5.73%,8.17%,110.23%
1400000US42041012000,-3.48%,-3.8,-3.1,-2.8,0.25%,-1.10%,-5.91%
1400000US42041012100,29.96%,12.7,0,4.1,26.45%,34.33%,70.97%
1400000US42041012200,-2.35%,9.5,-7.8,1.8,17.46%,-1.15%,-35.78%
1400000US42041012300,-0.26%,3,5.6,0.8,-39.34%,-17.57%,154.64%
1400000US42041012400,1.59%,4.1,5.5,-0.9,5.68%,18.24%,109.70%
1400000US42041012501,0.64%,3.7,2.3,1.3,21.36%,41.09%,104.77%
1400000US42041012502,-1.44%,2.4,-1.6,-0.4,7.22%,6.16%,-0.08%
1400000US42041012600,8.67%,-0.9,1.1,-1.1,0.33%,19.39%,303.84%
1400000US42041012701,3.68%,1.6,2.7,-6.6,10.32%,3.27%,-38.50%
1400000US42041012702,-0.15%,2.7,-4.3,-2.3,18.99%,14.23%,-17.42%
1400000US42041012800,4.77%,7,0,4.3,22.71%,37.22%,207.75%
1400000US42041012900,6.43%,0.8,4.4,0.1,0.71%,7.33%,64.89%
1400000US42041013000,-0.25%,1,2.3,-0.6,-1.68%,-2.54%,-9.45%
1400000US42041013101,9.32%,1.9,1,-0.5,8.38%,20.99%,157.52%
1400000US42041013102,5.24%,-2.2,-6.2,8.2,-15.87%,9.45%,98.20%
1400000US42041013200,-0.78%,1.1,2.5,-9.9,-23.91%,-1.79%,134.57%
1400000US42041981001,18.50%,3.4,#VALUE!,0.2,#VALUE!,#VALUE!,#VALUE!
1400000US42041981606,-3.97%,5.6,1.5,38.7,#VALUE!,#VALUE!,#VALUE!
1400000US42043020100,22.25%,8.6,2.8,4.8,14.79%,28.13%,83.20%
1400000US42043020300,8.05%,-10.7,-7.7,7.9,28.26%,17.18%,-7.16%
1400000US42043020400,10.95%,17.7,3.3,-1.3,-11.84%,49.18%,276.45%
1400000US42043020500,8.77%,5.7,0.4,7.7,33.41%,23.29%,-6.14%
1400000US42043020600,-7.39%,3.4,21.2,3.1,9.38%,1.39%,-20.15%
1400000US42043020700,0.19%,0,0.6,0.1,-6.55%,-0.33%,48.62%
1400000US42043020800,3.15%,-7.1,7.4,-0.3,3.50%,9.04%,36.54%
1400000US42043020900,-2.31%,5.1,6.2,-5.7,-12.17%,-6.07%,18.76%
1400000US42043021100,-19.85%,-6.5,10.4,2.3,-19.57%,-0.16%,103.69%
1400000US42043021200,-1.32%,-3.2,5,-3.8,-0.33%,15.16%,85.80%
1400000US42043021300,5.33%,-3,16.5,-0.9,19.72%,8.54%,-20.11%
1400000US42043021400,-6.35%,-1.7,3.7,1.7,21.63%,-4.09%,-32.54%
1400000US42043021500,12.31%,6.3,1.1,6.4,20.04%,22.31%,32.29%
1400000US42043021600,-6.56%,9.7,12.1,3.9,28.11%,32.02%,49.86%
1400000US42043021700,-9.99%,0.1,3.4,4.3,-6.02%,-9.20%,-24.92%
1400000US42043021800,-7.69%,13.4,-8.6,-1.9,-10.59%,3.03%,194.44%
1400000US42043021901,3.18%,7.9,-2.6,-5.2,12.32%,-6.27%,-61.04%
1400000US42043021903,-3.35%,2.4,0.1,-9,4.93%,-0.68%,-22.55%
1400000US42043021904,17.89%,15.4,3.6,-2.5,-17.54%,-15.60%,-6.37%
1400000US42043022000,2.07%,16.9,0,-0.9,8.89%,13.42%,49.78%
1400000US42043022100,3.30%,5.3,-0.6,-2.3,5.11%,1.51%,-12.69%
1400000US42043022200,-1.00%,21,-1.1,6.9,11.86%,-6.24%,-50.16%
1400000US42043022300,13.36%,2.1,-4.2,4.8,7.09%,0.51%,-34.10%
1400000US42043022401,12.63%,-4,-2.9,-0.6,15.15%,13.58%,3.37%
1400000US42043022403,-3.18%,7.5,-0.8,4.2,-7.17%,-4.18%,11.93%
1400000US42043022501,0.37%,-2.2,-1.5,3.6,-4.81%,3.86%,29.51%
1400000US42043022502,-6.79%,-2.2,-1.6,-5.5,-2.56%,1.12%,25.54%
1400000US42043022601,-2.80%,0.3,2.5,6.6,12.68%,5.95%,-36.73%
1400000US42043022604,14.30%,6.2,3.1,-7.8,22.25%,8.63%,-51.03%
1400000US42043022605,-9.81%,-7.9,3.9,5.5,20.02%,14.02%,-6.03%
1400000US42043022606,17.25%,8.8,-0.8,15.3,0.15%,-4.46%,-18.53%
1400000US42043022701,2.40%,1.5,2.6,-2.4,-11.98%,5.94%,207.76%
1400000US42043022702,17.60%,14.6,-1.5,-4.5,-2.79%,4.70%,64.19%
1400000US42043022800,5.11%,1.3,-4,6.2,10.19%,31.51%,243.31%
1400000US42043022900,1.58%,-3.9,-3.8,5.6,28.23%,17.23%,-58.47%
1400000US42043023000,-8.56%,8,-2.4,-6,-9.45%,-15.63%,-40.07%
1400000US42043023100,1.20%,-5.3,5.3,-0.6,11.33%,15.85%,55.87%
1400000US42043023300,-3.61%,-0.4,0.1,2.2,22.54%,11.87%,-51.37%
1400000US42043023400,7.40%,11.6,-9.4,-3.2,31.25%,10.14%,-55.95%
1400000US42043023500,-17.07%,10,2.3,0.5,1.99%,-2.25%,-21.20%
1400000US42043023601,7.15%,-11.4,-3.2,1,2.36%,8.40%,34.38%
1400000US42043023602,2.22%,5.3,1.4,-5.7,-15.91%,-11.64%,60.75%
1400000US42043023700,11.50%,-4.4,5.1,5.8,1.74%,-9.30%,-28.67%
1400000US42043023800,-3.96%,1.1,1.8,-2.1,-22.74%,-17.86%,15.70%
1400000US42043023900,-0.89%,4.2,5.9,4.6,-4.06%,-1.24%,21.23%
1400000US42043024001,-1.65%,-5.6,-2.6,2.4,3.87%,1.60%,-9.34%
1400000US42043024002,1.45%,2.1,2,-2,19.55%,10.28%,-15.47%
1400000US42043024101,23.35%,14.8,8.6,19,10.95%,-14.94%,-71.63%
1400000US42043024102,39.25%,13.9,1,-12.8,-7.91%,9.33%,73.75%
1400000US42043024104,6.81%,2.4,1.9,5.8,-10.57%,10.28%,76.97%
1400000US42043024105,-14.57%,3.9,-2.8,3.6,14.47%,27.14%,55.59%
1400000US42043024200,-13.03%,2.8,-4.9,0.6,14.61%,12.57%,7.62%
1400000US42043024300,-3.00%,1.5,5.3,0.3,2.74%,33.04%,151.08%
1400000US42043024400,1.73%,9,0.6,-1.8,-15.72%,-1.11%,192.98%
1400000US42043024502,3.65%,-2.6,1.9,13,24.51%,21.35%,7.27%
1400000US42043024503,9.68%,13.8,1.8,-0.3,-7.03%,8.56%,130.17%
1400000US42043024600,9.37%,0.7,-0.2,5.3,11.71%,11.72%,11.81%
1400000US42043024700,7.59%,1.9,0.4,-5.9,6.50%,32.51%,258.35%
1400000US42043024800,4.14%,-0.3,-1.4,0.2,-0.98%,0.92%,12.29%
1400000US42043024900,-8.70%,0.2,3.1,0.1,4.69%,6.96%,21.23%
1400000US42043025000,-15.25%,4.4,-1.1,2.8,-11.49%,-10.67%,-6.26%
1400000US42043025100,22.99%,0.1,2.8,1.4,19.03%,20.13%,24.24%
1400000US42043025200,7.73%,1.4,2.4,0.9,-3.32%,8.24%,71.92%
1400000US42043025300,1.16%,0.1,-0.8,-2.7,10.83%,2.33%,-28.43%
1400000US42043025400,-0.90%,-0.4,3,1.5,-7.04%,-7.90%,-13.25%
1400000US42045400301,-11.71%,14,5.1,2.8,-6.86%,-5.25%,2.86%
1400000US42045400302,-0.97%,8.9,-3.7,-0.6,15.87%,8.16%,-31.22%
1400000US42045400401,-1.30%,4.1,-2.7,2,-11.20%,16.55%,110.66%
1400000US42045400402,6.49%,7.5,-5.3,-3,3.92%,1.57%,-5.50%
1400000US42045400500,0.59%,10.6,-7.5,-3.4,20.23%,5.03%,-52.49%
1400000US42045400600,-9.49%,4.7,9,5.2,-6.33%,-5.02%,2.11%
1400000US42045400700,2.34%,8.9,3.6,-12.1,-28.23%,-22.46%,6.61%
1400000US42045400801,23.43%,14.3,-0.9,2.9,-19.63%,-9.43%,109.81%
1400000US42045400802,8.77%,14.7,7.5,3.7,-11.69%,2.41%,99.85%
1400000US42045400900,0.12%,19.4,3.5,0.1,-3.74%,3.89%,235.56%
1400000US42045401000,-15.38%,-0.6,3.5,5.3,-15.90%,-5.35%,54.87%
1400000US42045401101,10.30%,20.7,1.9,9.3,21.79%,22.27%,27.98%
1400000US42045401103,-4.28%,5.9,1.5,-6,-14.21%,-0.87%,146.37%
1400000US42045401104,2.36%,8.1,-3.1,1.8,-9.32%,-5.64%,26.69%
1400000US42045401200,9.17%,3.6,5.7,-1.2,6.94%,13.69%,38.37%
1400000US42045401301,7.66%,2.7,1.1,-6.7,-4.88%,15.89%,208.60%
1400000US42045401302,-7.35%,15.2,-1.4,2.3,-6.90%,0.15%,50.72%
1400000US42045401401,-9.69%,6.5,2.7,2.7,-14.31%,-15.18%,-24.11%
1400000US42045401402,2.52%,1.2,-1.6,-4.5,-22.72%,0.96%,712.51%
1400000US42045401501,4.36%,4.1,0.7,-8.3,13.94%,7.30%,-48.30%
1400000US42045401502,0.75%,16.8,-6.5,-3,-1.06%,-2.17%,-6.49%
1400000US42045401600,0.41%,9.6,1.4,0.2,-17.54%,-14.55%,13.28%
1400000US42045401700,1.06%,0.5,0.2,0.9,17.02%,14.65%,0.11%
1400000US42045401800,20.37%,16.7,4.5,-0.5,-7.08%,20.57%,413.95%
1400000US42045401900,-9.52%,0.1,-0.7,-4,-6.60%,5.01%,77.19%
1400000US42045402000,-12.26%,22.9,-2.6,-2,-35.70%,-22.52%,101.72%
1400000US42045402100,-1.38%,3.3,-3,-6.1,-0.52%,6.87%,72.09%
1400000US42045402200,9.83%,2.1,-7.2,5.9,27.01%,29.21%,45.89%
1400000US42045402300,-2.71%,1.6,3.3,-0.7,-5.53%,5.73%,59.22%
1400000US42045402400,-3.11%,3.8,-11.4,-5.1,-6.37%,6.19%,90.24%
1400000US42045402500,3.02%,5.9,-3.5,-5.6,7.63%,39.45%,125.31%
1400000US42045402600,2.82%,12.3,4.6,-0.1,2.06%,6.91%,47.03%
1400000US42045402700,1.83%,-1.8,-6.6,2.5,-14.23%,-39.06%,-83.14%
1400000US42045402800,0.78%,10.3,-4.5,-4.9,9.81%,7.07%,-13.03%
1400000US42045402900,-1.10%,-1.8,-1.6,0.2,9.35%,-5.84%,-35.15%
1400000US42045403001,1.70%,1.4,1.4,5.3,-6.96%,12.11%,242.58%
1400000US42045403002,-0.74%,-2.6,8.5,-3.9,-6.52%,-4.55%,11.71%
1400000US42045403101,3.46%,4.9,-3.1,4.7,12.34%,30.54%,146.89%
1400000US42045403103,-9.33%,-1.7,0.4,7,-0.55%,3.40%,28.00%
1400000US42045403104,7.83%,7.3,2.1,-0.3,-2.24%,7.27%,75.90%
1400000US42045403200,-0.38%,10.6,-2.4,3.3,-0.17%,2.25%,15.01%
1400000US42045403300,0.03%,18.7,-5.6,-0.7,-2.97%,7.59%,83.89%
1400000US42045403401,-7.47%,8.1,4.3,8.7,15.72%,17.54%,30.97%
1400000US42045403402,5.64%,13.7,-4.9,-0.6,-13.00%,-18.80%,-53.44%
1400000US42045403501,-5.08%,0.1,1.5,0.6,13.39%,9.57%,-10.56%
1400000US42045403502,6.89%,-4.7,-6,13.4,14.27%,28.28%,245.14%
1400000US42045403601,0.52%,0.3,1,-1.6,2.03%,4.35%,20.06%
1400000US42045403602,-0.80%,13.3,-3.2,5.4,22.35%,19.15%,-6.23%
1400000US42045403701,-4.35%,7.1,-2.5,8.8,67.15%,-1.94%,-74.06%
1400000US42045403702,1.83%,-10.5,6,-5.1,-19.95%,-5.20%,78.51%
1400000US42045403800,0.09%,3.8,-1.8,6.8,-14.43%,1.36%,-1719.44%
1400000US42045403901,-1.31%,2.8,7.4,-6.2,3.27%,-3.15%,-30.91%
1400000US42045403902,1.23%,1.1,-1.6,12.8,18.71%,24.85%,79.04%
1400000US42045404003,8.55%,-3.1,6.7,6.9,26.56%,16.04%,-53.12%
1400000US42045404004,-13.27%,0.6,1.1,6.7,9.99%,6.92%,-8.80%
1400000US42045404101,1.50%,0.6,-3.5,3.6,29.04%,21.09%,-21.77%
1400000US42045404102,16.04%,13.7,4.3,-6.6,-2.78%,3.63%,54.91%
1400000US42045404103,1.30%,2.8,-8.3,-1.1,0.04%,-9.92%,-59.35%
1400000US42045404300,2.06%,12.4,3.7,0.8,18.31%,13.64%,-13.25%
1400000US42045404400,33.95%,-6.3,16.2,2,9.35%,18.17%,94.34%
1400000US42045404500,2.26%,1.3,10.2,2.8,4.47%,9.49%,40.01%
1400000US42045404600,23.99%,6.4,4.5,-4.9,-12.16%,1.73%,84.61%
1400000US42045404700,22.99%,-7.2,-0.2,6,80.41%,38.04%,-6.66%
1400000US42045404800,-22.08%,-5.1,10.2,1.4,15.64%,-19.08%,-77.62%
1400000US42045404900,-4.32%,-4.5,5.7,1.7,-35.50%,4.94%,569.79%
1400000US42045405000,-8.76%,7.5,13.1,3.6,15.99%,32.40%,118.13%
1400000US42045405100,6.38%,0.6,1.6,1.1,-18.45%,-10.68%,24.44%
1400000US42045405200,1.20%,-4.1,3.4,7.4,-24.21%,-10.53%,18.41%
1400000US42045405300,-11.53%,2.3,4.1,1.3,12.83%,7.34%,-9.78%
1400000US42045405400,-29.86%,-6.5,4,-0.9,15.94%,11.20%,2.70%
1400000US42045406100,-1.47%,8.2,3.9,4.7,10.16%,11.54%,30.93%
1400000US42045406201,17.24%,-10.2,4.3,9.2,-7.83%,4.50%,100.37%
1400000US42045406202,-7.83%,-3.4,0.6,8.7,4.94%,12.11%,101.10%
1400000US42045406300,1.83%,13,-0.5,-6.1,-8.51%,-1.81%,36.44%
1400000US42045406401,-1.90%,-2.8,6.6,-9.1,-23.56%,-22.24%,-12.69%
1400000US42045406402,6.49%,16.4,-4.5,1.3,-10.29%,-21.60%,-60.80%
1400000US42045406500,5.74%,6.2,0.4,0.9,-4.85%,11.11%,102.65%
1400000US42045406600,5.69%,2.8,10.2,4.4,13.34%,-0.06%,-40.62%
1400000US42045406700,-0.49%,8.7,8.2,4.2,8.47%,4.43%,-27.86%
1400000US42045406801,6.65%,-1.9,6,2,1.74%,10.27%,131.63%
1400000US42045406802,-2.13%,3.2,3.7,2.7,-9.29%,1.28%,125.51%
1400000US42045406803,0.46%,4.8,2.1,-6.6,-21.62%,-9.24%,61.31%
1400000US42045406902,-6.11%,1.6,5.3,-6.2,-7.76%,-14.37%,-70.60%
1400000US42045406903,1.13%,-1.7,0.1,2.4,4.56%,2.67%,-16.32%
1400000US42045406904,12.59%,5.2,1,-6.2,11.52%,9.63%,0.57%
1400000US42045407000,2.10%,5.5,-0.4,2.7,8.18%,7.00%,2.62%
1400000US42045407101,9.25%,-1.4,0.2,6,16.98%,17.79%,20.71%
1400000US42045407102,3.68%,2.3,-1.3,0.5,-1.16%,3.89%,52.53%
1400000US42045407201,-1.29%,7.5,9,19.4,21.38%,31.14%,51.99%
1400000US42045407202,-8.22%,-5.6,-0.5,0,-10.41%,-8.27%,-1.23%
1400000US42045407401,-5.37%,6.7,1.6,0.6,-3.72%,18.59%,167.37%
1400000US42045407404,10.49%,5.5,4.5,6.5,-18.26%,11.89%,-1485.69%
1400000US42045407501,-0.12%,0.4,4,10.6,-7.54%,4.74%,99.95%
1400000US42045407502,-0.31%,-12.9,-4.3,10.7,25.80%,46.57%,178.76%
1400000US42045407600,-1.72%,-2.7,1.9,-4.3,-14.94%,0.35%,55.55%
1400000US42045407700,0.68%,4.8,-0.6,-5.6,-5.46%,8.45%,75.65%
1400000US42045407801,0.37%,1.9,1.5,-7.5,14.93%,6.62%,-44.13%
1400000US42045407802,6.95%,1.8,2.5,-2.5,10.44%,12.40%,29.45%
1400000US42045407803,-0.11%,3.1,-0.9,9.7,9.35%,11.67%,43.51%
1400000US42045407804,1.51%,1.1,2.5,3.3,-5.31%,-11.91%,-67.86%
1400000US42045407805,2.13%,-0.9,5.3,9.9,13.76%,1.97%,-33.52%
1400000US42045407806,-9.88%,-1.8,2.6,4.4,29.68%,18.71%,-24.28%
1400000US42045407901,-3.96%,9,1.6,-4.1,19.59%,9.41%,-39.01%
1400000US42045407902,0.41%,0.4,3.8,6.4,28.35%,8.37%,-39.92%
1400000US42045407903,7.77%,10,3.2,9.8,29.81%,25.63%,9.12%
1400000US42045408001,9.48%,4.3,1.1,2.1,-2.46%,5.57%,60.21%
1400000US42045408002,-10.16%,-6,0.2,-8.6,-6.10%,11.80%,85.80%
1400000US42045408101,7.28%,0.5,-2.5,4.2,12.67%,3.75%,-20.19%
1400000US42045408102,-0.95%,-4.1,-8.3,7.7,4.08%,7.07%,23.19%
1400000US42045408103,-6.31%,-2.2,-1.2,1.9,6.52%,7.32%,15.02%
1400000US42045408300,1.86%,0.7,6.4,3.8,18.56%,7.25%,-12.88%
1400000US42045408400,-12.70%,-2.6,5.2,1.6,-4.65%,13.38%,67.93%
1400000US42045408500,-0.35%,-6.4,1.4,-0.3,4.59%,28.80%,762.70%
1400000US42045408600,2.52%,6.9,1.8,4.9,19.59%,18.42%,13.21%
1400000US42045408700,-3.19%,2.8,2,-3.5,6.43%,6.27%,5.38%
1400000US42045408800,2.96%,2.9,2.2,9.3,17.72%,-2.94%,-52.13%
1400000US42045408900,5.13%,0.1,-1.9,13.9,18.33%,12.35%,-19.95%
1400000US42045409000,-1.09%,13.7,3.3,-4,5.53%,17.12%,92.69%
1400000US42045409100,6.23%,-2.1,-0.1,-2.9,19.48%,3.61%,-76.45%
1400000US42045409200,-4.38%,-2,3.5,-1.5,11.96%,17.93%,77.77%
1400000US42045409300,2.54%,3.1,0.4,-5.1,14.75%,23.44%,90.91%
1400000US42045409400,-2.73%,0.6,2.7,12.1,4.11%,0.65%,-25.52%
1400000US42045409500,4.80%,1.2,-0.5,1.6,9.43%,7.09%,-23.76%
1400000US42045409601,-2.52%,-3.1,-1.5,4.5,54.41%,14.89%,-25.32%
1400000US42045409602,-12.02%,-4.9,-0.1,5.9,-6.75%,-5.10%,-0.73%
1400000US42045409701,17.90%,7.1,-1.4,-3.7,21.04%,20.58%,19.55%
1400000US42045409702,-3.60%,-3,-2.3,9.8,74.56%,40.23%,-108.75%
1400000US42045409802,3.42%,9.7,0,-0.4,31.82%,8.70%,-13.52%
1400000US42045409803,-5.49%,8.8,3.8,1.7,29.08%,13.70%,-11.41%
1400000US42045409902,0.70%,3.2,3.9,1.8,-27.31%,-18.47%,-0.79%
1400000US42045409903,-1.20%,2.7,-0.7,6.8,-4.51%,4.66%,54.33%
1400000US42045409904,8.89%,1.8,0.7,1.1,14.80%,27.78%,57.76%
1400000US42045410000,2.02%,5.8,5.3,2.6,-0.16%,10.08%,33.67%
1400000US42045410100,2.92%,-6.2,-2.2,-1.4,27.07%,41.22%,101.27%
1400000US42045410200,4.87%,12.2,1,4.3,22.47%,0.05%,-31.00%
1400000US42045410301,-5.64%,3.4,-1.2,-5.4,-17.88%,-9.74%,30.67%
1400000US42045410302,23.50%,-3.5,-2.9,4.6,13.83%,6.43%,-8.36%
1400000US42045410400,8.54%,0.7,0.7,4.1,16.06%,10.68%,-22.16%
1400000US42045410500,13.46%,10.8,3.9,1.9,-9.06%,-15.05%,-30.78%
1400000US42045410601,-0.49%,6.8,2.8,0.5,30.30%,15.69%,-100.92%
1400000US42045410602,-1.92%,2,-0.9,-1.7,14.78%,14.33%,11.49%
1400000US42045410700,-4.43%,-6.9,-2.3,-1.9,5.55%,-4.07%,-19.35%
1400000US42045410800,0.55%,-6.2,-1.1,4.6,6.88%,11.11%,28.64%
1400000US42045980000,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42047950100,-8.05%,-1.9,0.7,3.7,5.40%,0.64%,-24.15%
1400000US42047950200,1.32%,1.5,-0.1,-0.1,7.93%,4.54%,-14.05%
1400000US42047950400,-6.61%,-1.2,2.5,-2.8,19.56%,2.11%,-56.00%
1400000US42047950500,-9.21%,3.8,-2.8,-1.2,23.68%,24.00%,25.70%
1400000US42047950900,-1.27%,-0.5,-0.5,2.4,2.14%,11.06%,105.73%
1400000US42047951000,0.42%,1.3,-1.1,6.1,2.59%,4.66%,20.56%
1400000US42047951100,-6.07%,1.5,-0.9,0.2,-2.07%,3.06%,21.72%
1400000US42047951200,6.83%,-1.4,0.4,3.6,5.57%,34.65%,221.60%
1400000US42047951300,-4.92%,1.3,-3.1,-2.4,14.75%,16.11%,24.60%
1400000US42049000100,-17.82%,2.7,-0.7,-8,2.78%,-6.46%,-21.62%
1400000US42049000200,-1.38%,-1.3,1,0.3,3.26%,-13.52%,-52.54%
1400000US42049000300,12.15%,-2.4,0.4,-0.8,-20.37%,-14.30%,3.10%
1400000US42049000400,-19.45%,4.3,-0.8,9.9,44.67%,-18.84%,-93.69%
1400000US42049000500,-9.35%,-0.1,1.6,-6,-16.76%,0.20%,48.53%
1400000US42049000600,25.88%,15.9,8.3,5.6,-9.21%,-7.36%,-3.10%
1400000US42049000700,17.17%,7,4.5,-2.2,-9.95%,-7.46%,2.01%
1400000US42049000800,-8.18%,11.7,-13.5,0.2,-0.02%,9.29%,40.68%
1400000US42049000900,-10.68%,10.4,-7.2,0.9,6.80%,-2.27%,-27.00%
1400000US42049001000,5.84%,8.1,8.2,8.3,20.17%,1.15%,-64.66%
1400000US42049001100,-2.11%,0.9,4.7,3.2,-9.23%,0.99%,45.29%
1400000US42049001200,-16.17%,1.4,2.7,3.7,-1.99%,-6.88%,-18.96%
1400000US42049001300,-14.85%,-3.1,8.1,11.1,5.20%,7.57%,13.49%
1400000US42049001400,6.92%,10.1,-8.3,2.2,57.87%,-0.19%,-114.52%
