GEO_ID	HC01_VC03	HC01_VC03	TotalPop_1015	StDevPop_1015
1400000US42101007900	4485	4762	0.061761427	0.278275818
1400000US42101008000	3600	3683	0.023055556	0.033792786
1400000US42101008101	2308	2632	0.140381282	0.774872845
1400000US42101008102	5083	5442	0.070627582	0.334278291
1400000US42101008200	8582	6896	-0.196457702	-1.352747936
1400000US42101008301	4089	4740	0.15920763	0.893788204
1400000US42101008302	4176	4470	0.070402299	0.332855304
1400000US42101008400	4754	4971	0.045645772	0.176482368
1400000US42101008500	6127	7296	0.190794843	1.093306705
1400000US42101008601	2857	2863	0.002100105	-0.098570908
1400000US42101008602	2787	2840	0.019016864	0.008282662
1400000US42101008701	4561	5233	0.147336111	0.818802548
1400000US42101008702	3429	3326	-0.030037912	-0.301568529
1400000US42101008801	1211	2302	0.90090834	5.578690832
1400000US42101008802	5861	6881	0.174031735	0.987423666
1400000US42101009000	4176	6124	0.466475096	2.834622475
1400000US42101009100	2246	2866	0.276046305	1.631791829
1400000US42101009200	2701	3389	0.254720474	1.497088654
1400000US42101009300	4242	4215	-0.006364922	-0.152039683
1400000US42101009400	3749	4270	0.138970392	0.765961051
1400000US42101009500	3510	3229	-0.08005698	-0.617510607
1400000US42101009600	4367	4202	-0.037783375	-0.350492228
1400000US42101009801	2139	2430	0.136044881	0.747482256
1400000US42101009802	5562	6528	0.173678533	0.985192687
1400000US42101010000	5348	4481	-0.162116679	-1.135835175
1400000US42101010100	5571	6569	0.179141985	1.019702216
1400000US42101010200	2710	2866	0.057564576	0.251766689
1400000US42101010300	2428	2538	0.045304778	0.1743285
1400000US42101010400	2917	3690	0.264998286	1.562007762
1400000US42101010500	3349	4298	0.28336817	1.678039897
1400000US42101010600	1196	1466	0.225752508	1.314114449
1400000US42101010700	3783	3298	-0.128205128	-0.921635146
1400000US42101010800	3533	3959	0.120577413	0.649783036
1400000US42101010900	2482	2492	0.004029009	-0.086387116
1400000US42101011000	3349	3545	0.058524933	0.25783272
1400000US42101011100	3631	3264	-0.101074084	-0.750263732
1400000US42101011200	6203	4715	-0.239883927	-1.627046764
1400000US42101011300	3093	2912	-0.058519237	-0.481468903
1400000US42101011400	7214	7325	0.015386748	-0.014646721
1400000US42101011500	4560	4686	0.027631579	0.062696929
1400000US42101011700	2788	1820	-0.347202296	-2.304916017
1400000US42101011800	6720	5909	-0.120684524	-0.874131754
1400000US42101011900	6413	4260	-0.33572431	-2.232416094
1400000US42101012000	1737	1883	0.084052965	0.419078817
1400000US42101012100	2984	2968	-0.00536193	-0.145704352
1400000US42101012201	3069	3157	0.028673835	0.06928027
1400000US42101012203	1230	777	-0.368292683	-2.43813203
1400000US42101012204	4113	3405	-0.172137126	-1.199128655
1400000US42101012500	3711	5275	0.421449744	2.55022287
1400000US42101013100	1557	1492	-0.041746949	-0.375527876
1400000US42101013200	2618	2905	0.109625668	0.580607079
1400000US42101013300	2533	3546	0.399921042	2.414238274
1400000US42101013401	2220	2272	0.023423423	0.036116398
1400000US42101013402	2849	2763	-0.03018603	-0.302504108
1400000US42101013500	3194	3658	0.145272386	0.80576717
1400000US42101013601	2332	2827	0.212264151	1.228916147
1400000US42101013602	3503	3826	0.09220668	0.47058121
1400000US42101013700	4833	4863	0.006207325	-0.072627931
1400000US42101013800	1831	2271	0.240305844	1.406039613
1400000US42101013900	3474	3242	-0.066781808	-0.533658875
1400000US42101014000	2842	2940	0.034482759	0.105971945
1400000US42101014100	2279	2153	-0.055287407	-0.461055264
1400000US42101014200	2972	3800	0.278600269	1.647923774
1400000US42101014300	1258	1454	0.155802862	0.872282213
1400000US42101014400	2587	3540	0.368380363	2.215013698
1400000US42101014500	1739	1682	-0.032777458	-0.31887269
1400000US42101014600	2748	3870	0.408296943	2.467144089
1400000US42101014700	3269	3092	-0.054144998	-0.453839319
1400000US42101014800	500	1043	1.086	6.747809847
1400000US42101014900	3324	3436	0.033694344	0.100991978
1400000US42101015101	2705	2092	-0.226617375	-1.543249482
1400000US42101015102	4606	3324	-0.27833261	-1.86990528
1400000US42101015200	6572	5824	-0.11381619	-0.830748385
1400000US42101015300	3703	4135	0.116662166	0.625052641
1400000US42101015600	1657	1986	0.198551599	1.142301737
1400000US42101015700	3118	2599	-0.166452854	-1.163224334
1400000US42101015800	5274	5937	0.125711035	0.682209216
1400000US42101016000	6913	6711	-0.02922031	-0.296404199
1400000US42101016100	4911	5152	0.049073508	0.198133434
1400000US42101016200	1880	2278	0.211702128	1.225366165
1400000US42101016300	3131	3574	0.141488342	0.781865515
1400000US42101016400	4226	4567	0.080690961	0.397842944
1400000US42101016500	2437	2251	-0.076323348	-0.593927374
1400000US42101016600	927	1652	0.782092772	4.828200292
1400000US42101016701	2582	3021	0.170023238	0.962104261
1400000US42101016702	2893	3129	0.081576218	0.403434615
1400000US42101016800	4397	3942	-0.103479645	-0.765458296
1400000US42101016901	3421	3495	0.021631102	0.024795321
1400000US42101016902	5337	5909	0.107176316	0.56513591
1400000US42101017000	2842	3086	0.085855032	0.430461451
1400000US42101017100	4820	4269	-0.114315353	-0.833901313
1400000US42101017201	3168	3516	0.109848485	0.582014483
1400000US42101017202	3741	3374	-0.098102112	-0.731491468
1400000US42101017300	3087	3202	0.037252996	0.123469966
1400000US42101017400	1901	2118	0.114150447	0.609187539
1400000US42101017500	6950	7097	0.021151079	0.021763288
1400000US42101017601	5321	6044	0.135876715	0.746420047
1400000US42101017602	4513	4320	-0.042765345	-0.381960501
1400000US42101017701	3526	3919	0.111457742	0.592179251
1400000US42101017702	5633	5806	0.030711876	0.082153421
1400000US42101017800	6692	5725	-0.144500897	-1.02456627
1400000US42101017900	5417	6885	0.270998708	1.599909023
1400000US42101018001	2372	2567	0.082209106	0.407432208
1400000US42101018002	5461	5430	-0.005676616	-0.147692043
1400000US42101018300	4321	3818	-0.116408239	-0.847120888
1400000US42101018400	2060	2471	0.199514563	1.148384233
1400000US42101018800	8238	9146	0.110220927	0.584366992
1400000US42101019000	9022	7949	-0.118931501	-0.863058902
1400000US42101019100	7444	8440	0.133799033	0.733296508
1400000US42101019200	8535	9510	0.114235501	0.609724775
1400000US42101019501	4433	4697	0.05955335	0.264328648
1400000US42101019502	3614	3266	-0.096292197	-0.720059263
1400000US42101019700	7450	7096	-0.047516779	-0.411972614
1400000US42101019800	5534	6992	0.263462233	1.55230539
1400000US42101019900	4668	4411	-0.055055698	-0.459591694
1400000US42101020000	1101	1273	0.156221617	0.874927251
1400000US42101020101	3798	3908	0.028962612	0.07110431
1400000US42101020102	2982	3259	0.092890677	0.474901634
1400000US42101020200	5135	4696	-0.085491723	-0.651838799
1400000US42101020300	3039	2779	-0.085554459	-0.652235061
1400000US42101020400	3062	2497	-0.184519922	-1.277343749
1400000US42101020500	2906	2774	-0.045423262	-0.398749059
1400000US42101020600	2280	1724	-0.243859649	-1.652159145
1400000US42101020700	6087	5810	-0.045506818	-0.399276832
1400000US42101020800	1894	2155	0.13780359	0.758591026
1400000US42101020900	2933	2926	-0.002386635	-0.126911098
1400000US42101021000	4334	5094	0.175357637	0.995798637
1400000US42101021100	2378	2507	0.054247267	0.23081313
1400000US42101021200	2114	2553	0.207663198	1.199854536
1400000US42101021300	2813	3753	0.334162815	1.99888086
1400000US42101021400	2916	4279	0.467421125	2.840598004
1400000US42101021500	3234	3912	0.209647495	1.212388218
1400000US42101021600	1227	2145	0.748166259	4.613905754
1400000US42101021700	5663	6189	0.092883631	0.474857123
1400000US42101021800	3948	4164	0.054711246	0.233743826
1400000US42101021900	1400	1563	0.116428571	0.623577158
1400000US42101022000	1436	1783	0.241643454	1.414488538
1400000US42101023100	1090	1377	0.263302752	1.551298038
1400000US42101023500	1022	1318	0.28962818	1.717580831
1400000US42101023600	3039	2731	-0.101349128	-0.752001027
1400000US42101023700	4325	4738	0.095491329	0.491328478
1400000US42101023800	4830	4392	-0.09068323	-0.684630599
1400000US42101023900	1678	1363	-0.18772348	-1.297578812
1400000US42101024000	3556	3815	0.072834646	0.348219059
1400000US42101024100	693	1535	1.215007215	7.56267524
1400000US42101024200	3957	3383	-0.145059388	-1.028093946
1400000US42101024300	4388	3927	-0.105059253	-0.775435779
1400000US42101024400	3627	2598	-0.283705542	-1.903843045
1400000US42101024500	3552	3709	0.04420045	0.167353091
1400000US42101024600	2601	3165	0.216839677	1.25781715
1400000US42101024700	4124	5020	0.217264791	1.260502356
1400000US42101024800	2172	2167	-0.002302026	-0.126376671
1400000US42101024900	3393	3107	-0.084291188	-0.644255695
1400000US42101025200	7670	6591	-0.140677966	-1.000418987
1400000US42101025300	3333	3867	0.160216022	0.90015764
1400000US42101025400	3797	4145	0.091651304	0.467073213
1400000US42101025500	2367	2950	0.246303338	1.443922379
1400000US42101025600	2484	2912	0.172302738	0.976502568
1400000US42101025700	3144	3464	0.10178117	0.531057835
1400000US42101025800	1543	1693	0.097213221	0.50220469
1400000US42101025900	4100	4830	0.17804878	1.012797062
1400000US42101026000	2797	3096	0.10690025	0.563392158
1400000US42101026100	2894	3207	0.108154803	0.571316456
1400000US42101026200	4234	4449	0.050779405	0.208908614
1400000US42101026301	4064	4270	0.050688976	0.208337429
1400000US42101026302	4905	5537	0.128848114	0.702024364
1400000US42101026400	5182	5753	0.110189116	0.584166058
1400000US42101026500	4172	5229	0.253355705	1.488468181
1400000US42101026600	6401	6855	0.070926418	0.336165866
1400000US42101026700	7007	6722	-0.040673612	-0.368748214
1400000US42101026800	4115	4949	0.202673147	1.168335216
1400000US42101026900	2009	2229	0.109507218	0.579858891
1400000US42101027000	2633	2818	0.070262058	0.331969485
1400000US42101027100	2446	2938	0.201144726	1.158681048
1400000US42101027200	4752	4920	0.035353535	0.111472147
1400000US42101027300	6470	7439	0.149768161	0.83416443
1400000US42101027401	3071	3262	0.062194725	0.281012715
1400000US42101027402	7617	7245	-0.048838125	-0.420318812
1400000US42101027500	4558	5147	0.129223344	0.704394475
1400000US42101027600	3904	3547	-0.091444672	-0.689440198
1400000US42101027700	3882	5126	0.320453375	1.912286098
1400000US42101027800	4357	4836	0.109938031	0.582580094
1400000US42101027901	3747	4514	0.204697091	1.181119322
1400000US42101027902	4992	4638	-0.070913462	-0.559756188
1400000US42101028000	4765	4141	-0.130954879	-0.939003763
1400000US42101028100	3618	4124	0.139856274	0.771556666
1400000US42101028200	5073	5236	0.032130889	0.091116519
1400000US42101028300	6562	5877	-0.104388906	-0.771201579
1400000US42101028400	4178	4655	0.114169459	0.609307626
1400000US42101028500	2689	2921	0.086277427	0.43312948
1400000US42101028600	7213	7984	0.106890337	0.563329541
1400000US42101028700	2633	2527	-0.040258261	-0.366124674
1400000US42101028800	4469	4409	-0.013425822	-0.196639383
1400000US42101028901	3988	4417	0.107572718	0.567639756
1400000US42101028902	6745	6923	0.026389918	0.054854064
1400000US42101029000	5948	7208	0.211835911	1.2262112
1400000US42101029100	4058	4811	0.185559389	1.060237314
1400000US42101029200	3584	4061	0.133091518	0.728827537
1400000US42101029300	2740	2937	0.07189781	0.342301601
1400000US42101029400	3465	2882	-0.168253968	-1.174600949
1400000US42101029800	4515	4907	0.086821705	0.436567381
1400000US42101029900	4715	3957	-0.160763521	-1.127288041
1400000US42101030000	7141	7171	0.004201092	-0.085300163
1400000US42101030100	5363	4899	-0.08651874	-0.658325876
1400000US42101030200	8372	6800	-0.187768753	-1.297864774
1400000US42101030501	4447	6314	0.419833596	2.540014578
1400000US42101030502	6951	6462	-0.07034959	-0.556194531
1400000US42101030600	6475	8519	0.315675676	1.882108085
1400000US42101030700	3375	4158	0.232	1.35357631
1400000US42101030800	4943	4570	-0.075460247	-0.588475651
1400000US42101030900	3761	4507	0.198351502	1.141037838
1400000US42101031000	6639	8413	0.267208917	1.575971065
1400000US42101031101	4500	5479	0.217555556	1.262338948
1400000US42101031102	4594	3997	-0.129952111	-0.932669848
1400000US42101031200	4729	5081	0.074434341	0.358323429
1400000US42101031300	8177	6222	-0.239085239	-1.622001905
1400000US42101031401	6694	6941	0.036898715	0.121232172
1400000US42101031402	5413	5685	0.0502494	0.205560872
1400000US42101031501	6074	6503	0.07062891	0.334286679
1400000US42101031502	4082	3524	-0.136697697	-0.975277886
1400000US42101031600	6064	5854	-0.034630607	-0.330577978
1400000US42101031700	5994	6314	0.05338672	0.225377545
1400000US42101031800	3766	4131	0.096919809	0.500351371
1400000US42101031900	4985	4359	-0.12557673	-0.905033046
1400000US42101032000	7251	6652	-0.082609295	-0.633632135
1400000US42101032100	4237	4172	-0.015341043	-0.208736747
1400000US42101032300	3060	3163	0.033660131	0.100775871
1400000US42101032500	5089	6047	0.188249165	1.077227103
1400000US42101032600	7103	6363	-0.104181332	-0.769890452
1400000US42101032900	4030	3264	-0.190074442	-1.312428501
1400000US42101033000	7666	7224	-0.057657188	-0.476023826
1400000US42101033101	4679	4699	0.004274418	-0.084837009
1400000US42101033102	4681	3551	-0.24140141	-1.636631843
1400000US42101033200	2899	2708	-0.065884788	-0.527992909
1400000US42101033300	4035	4510	0.11771995	0.631734066
1400000US42101033400	4336	5486	0.265221402	1.563417061
1400000US42101033500	3558	4055	0.139685216	0.770476191
1400000US42101033600	6792	7351	0.082302709	0.408023444
1400000US42101033701	5163	5233	0.013558009	-0.026197829
1400000US42101033702	5582	5107	-0.085094948	-0.649332593
1400000US42101033800	5806	6283	0.08215639	0.407099229
1400000US42101033900	2831	3483	0.230307312	1.342884559
1400000US42101034000	2918	2923	0.001713502	-0.101012857
1400000US42101034100	6060	6038	-0.003630363	-0.134767024
1400000US42101034200	3158	3595	0.138378721	0.762223799
1400000US42101034400	8218	7712	-0.061572159	-0.500752477
1400000US42101034501	3211	3804	0.184677671	1.054668
1400000US42101034502	5111	4771	-0.066523185	-0.532025303
1400000US42101034600	2117	2679	0.265470005	1.564987342
1400000US42101034701	6462	6515	0.008201795	-0.060029993
1400000US42101034702	4438	3945	-0.111086075	-0.813503797
1400000US42101034801	4139	4180	0.009905774	-0.049266923
1400000US42101034802	5600	5423	-0.031607143	-0.311480471
1400000US42101034803	4702	4422	-0.059549128	-0.48797414
1400000US42101034900	6207	5508	-0.11261479	-0.823159822
1400000US42101035100	3514	3693	0.050939101	0.209917323
1400000US42101035200	4525	4257	-0.059226519	-0.485936404
1400000US42101035301	5735	5371	-0.063469922	-0.512739568
1400000US42101035302	4805	4453	-0.073257024	-0.574559142
1400000US42101035500	7495	7074	-0.056170781	-0.466635035
1400000US42101035601	5233	5763	0.101280336	0.52789435
1400000US42101035602	3971	3183	-0.19843868	-1.365260652
1400000US42101035701	4730	4490	-0.050739958	-0.432331609
1400000US42101035702	3729	4206	0.127916331	0.696138821
1400000US42101035800	6155	7038	0.143460601	0.794323154
1400000US42101035900	5263	5150	-0.021470644	-0.247453959
1400000US42101036000	3288	3118	-0.051703163	-0.43841563
1400000US42101036100	4306	3925	-0.088481189	-0.670721557
1400000US42101036201	4752	5019	0.056186869	0.243064496
1400000US42101036202	6284	6246	-0.006047104	-0.150032204
1400000US42101036203	4470	5492	0.228635347	1.332323704
1400000US42101036301	3874	3370	-0.13009809	-0.93359191
1400000US42101036302	3307	3597	0.087692773	0.44206942
1400000US42101036303	6617	6212	-0.061205985	-0.498439563
1400000US42101036400	407	759	0.864864865	5.351024645
1400000US42101036501	5602	5385	-0.038736166	-0.356510464
1400000US42101036502	3806	4288	0.126642144	0.688090501
1400000US42101036600	1327	1867	0.406932931	2.4585284
1400000US42101036700	2244	2747	0.224153298	1.304013142
1400000US42101036900	5724	5139	-0.102201258	-0.757383448
1400000US42101037200	4140	4564	0.102415459	0.535064275
1400000US42101037300	4680	5440	0.162393162	0.913909404
1400000US42101037500	4379	4241	-0.031514044	-0.31089242
1400000US42101037600	2025	2822	0.393580247	2.374187067
1400000US42101037700	5607	5338	-0.047975745	-0.414871642
1400000US42101037800	2086	2242	0.074784276	0.360533768
1400000US42101037900	4493	5308	0.181393278	1.033922358
1400000US42101038000	2415	2216	-0.082401656	-0.632320597
1400000US42101038100	521	920	0.765834933	4.725508743
1400000US42101038200	2725	2551	-0.063853211	-0.515160591
1400000US42101038300	3131	3972	0.26860428	1.58478478
1400000US42101038400	2429	2532	0.042404282	0.156007712
1400000US42101038500	1772	1922	0.084650113	0.422850662
1400000US42101038600	1354	1369	0.011078287	-0.041860828
1400000US42101038700	2297	2439	0.061819765	0.278644306
1400000US42101038800	3528	3767	0.067743764	0.316062848
1400000US42101038900	3097	3221	0.040038747	0.141065973
1400000US42101039000	8240	8258	0.002184466	-0.098038047
1400000US42101980000	677	1248	0.843426883	5.215613077
1400000US42101980100	67	80	0.194029851	1.113740417
1400000US42101980200	384	479	0.247395833	1.450823055
1400000US42101980300	0	0	0	-0.11183608
1400000US42101980400	0	0	0	-0.11183608
1400000US42101980500	0	0	0	-0.11183608
1400000US42101980600	92	0	-1	-6.428268793
1400000US42101980700	0	0	0	-0.11183608
1400000US42101980800	0	0	0	-0.11183608
1400000US42101980900	0	4	0	-0.11183608
1400000US42101989100	7438	3145	-0.577171283	-3.75749965
1400000US42103950102	2653	2447	-0.077647946	-0.602294104
1400000US42103950103	2203	2310	0.048570132	0.194953889
1400000US42103950104	2391	2295	-0.040150565	-0.36544442
1400000US42103950201	3638	3398	-0.065970313	-0.528533125
1400000US42103950202	1345	1643	0.221561338	1.287641205
1400000US42103950301	2683	2528	-0.057771152	-0.476743672
1400000US42103950302	690	759	0.1	0.519807192
1400000US42103950501	1657	1585	-0.043452022	-0.386297851
1400000US42103950502	3068	3157	0.029009126	0.071398116
1400000US42103950601	1851	1556	-0.159373312	-1.118506879
1400000US42103950603	1055	1067	0.011374408	-0.0399904
1400000US42103950605	5836	6267	0.073851953	0.354644815
1400000US42103950606	5848	5520	-0.056087551	-0.466109324
1400000US42103950701	3351	3946	0.177558938	1.009703002
1400000US42103950702	4060	3335	-0.178571429	-1.239770493
1400000US42103950801	4750	4961	0.044421053	0.16874651
1400000US42103950802	5651	5552	-0.017519023	-0.222493811
1400000US42103950900	4263	4306	0.010086793	-0.048123528
1400000US42105950100	4642	4913	0.058380009	0.256917316
1400000US42105950200	3164	3120	-0.013906448	-0.19967522
1400000US42105950300	4306	4218	-0.0204366	-0.240922489
1400000US42105950400	3191	3087	-0.032591664	-0.317699133
1400000US42105950500	2280	2039	-0.105701754	-0.779494099
1400000US42107000100	4827	4944	0.024238658	0.04126577
1400000US42107000200	2468	2522	0.021880065	0.026367878
1400000US42107000300	5618	5203	-0.073869705	-0.578429098
1400000US42107000400	5570	5814	0.043806104	0.164862229
1400000US42107000500	4235	4089	-0.034474616	-0.329592674
1400000US42107000601	3546	3534	-0.003384095	-0.133211487
1400000US42107000602	1615	1430	-0.114551084	-0.835390291
1400000US42107000700	3732	3616	-0.031082529	-0.308166786
1400000US42107000800	3880	3757	-0.031701031	-0.312073509
1400000US42107000900	7505	7281	-0.029846769	-0.300361187
1400000US42107001000	2890	2772	-0.04083045	-0.369738869
1400000US42107001100	2246	2285	0.017364203	-0.00215626
1400000US42107001200	4385	4176	-0.047662486	-0.412892964
1400000US42107001300	3064	3213	0.048629243	0.19532726
1400000US42107001400	2436	2203	-0.095648604	-0.715994053
1400000US42107001500	4394	4310	-0.019116978	-0.232587183
1400000US42107001600	4002	3843	-0.039730135	-0.362788804
1400000US42107001700	3277	3138	-0.042416845	-0.379759225
1400000US42107001800	2223	2148	-0.033738192	-0.324941097
1400000US42107001900	5206	5107	-0.019016519	-0.231952645
1400000US42107002000	3812	3632	-0.047219307	-0.410093658
1400000US42107002100	1445	1540	0.065743945	0.303431123
1400000US42107002200	2776	2746	-0.010806916	-0.18009724
1400000US42107002300	3037	2950	-0.028646691	-0.292780975
1400000US42107002400	2390	2418	0.011715481	-0.037836031
1400000US42107002500	1987	2395	0.205334675	1.185146581
1400000US42107002600	3925	3853	-0.018343949	-0.2277044
1400000US42107002700	3172	3096	-0.023959647	-0.263175577
1400000US42107002800	2643	2222	-0.159288687	-1.117972354
1400000US42107002900	5290	5317	0.00510397	-0.079597198
1400000US42107003000	5588	5485	-0.018432355	-0.22826281
1400000US42107003100	3096	3041	-0.017764858	-0.224046609
1400000US42107003200	5570	5685	0.02064632	0.018575009
1400000US42107003300	5431	5321	-0.020254097	-0.23976972
1400000US42107003400	3272	3425	0.046760391	0.183522785
1400000US42107003500	5027	5088	0.012134474	-0.035189492
1400000US42107003600	2969	2997	0.009430785	-0.052267162
1400000US42107003700	3518	3575	0.016202388	-0.009494788
1400000US42107003800	2152	2081	-0.032992565	-0.320231397
1400000US42107003900	4069	4108	0.009584665	-0.051295191
1400000US42109070100	5808	5681	-0.021866391	-0.249953668
1400000US42109070200	7854	8306	0.057550293	0.251676473
1400000US42109070300	5541	5602	0.011008843	-0.042299463
1400000US42109070400	5465	5681	0.039524245	0.137816156
1400000US42109070500	3729	3706	-0.006167873	-0.150795037
1400000US42109070600	5382	5350	-0.005945745	-0.149391978
1400000US42109070701	3290	3772	0.146504559	0.813550111
1400000US42109980705	2331	1948	-0.164307164	-1.149671227
1400000US42111020101	2048	1910	-0.067382813	-0.537455081
1400000US42111020102	5449	5406	-0.007891356	-0.1616813
1400000US42111020200	4770	4478	-0.061215933	-0.498502401
1400000US42111020300	4199	4062	-0.032626816	-0.317921167
1400000US42111020400	4070	3733	-0.082800983	-0.634842916
1400000US42111020500	3087	2883	-0.066083576	-0.529248543
1400000US42111020600	6085	5933	-0.024979458	-0.269617143
1400000US42111020700	2762	2857	0.034395366	0.105419933
1400000US42111020800	6790	6549	-0.035493373	-0.33602758
1400000US42111020900	5185	5719	0.102989392	0.538689488
1400000US42111021000	4007	4109	0.025455453	0.048951576
1400000US42111021100	2346	2018	-0.139812447	-0.994951992
1400000US42111021200	2910	2966	0.019243986	0.009717265
1400000US42111021300	3561	3422	-0.039033979	-0.358391583
1400000US42111021400	4549	4384	-0.036271708	-0.340943883
1400000US42111021500	2554	2797	0.095144871	0.489140095
1400000US42111021600	2282	1933	-0.152936021	-1.077846166
1400000US42111021700	2910	3116	0.070790378	0.33530658
1400000US42111021800	3496	3543	0.013443936	-0.026918363
1400000US42111021901	2786	2408	-0.135678392	-0.968839513
1400000US42111021902	2373	2391	0.007585335	-0.063923821
1400000US42113960100	3923	3813	-0.028039765	-0.288947372
1400000US42113960200	2544	2568	0.009433962	-0.052247092
1400000US42115032000	3317	2996	-0.096774194	-0.723103762
1400000US42115032100	3918	4073	0.039561001	0.138048318
1400000US42115032200	4461	3931	-0.118807442	-0.862275295
1400000US42115032300	3737	3675	-0.016590848	-0.216631057
1400000US42115032400	4533	4122	-0.090668432	-0.684537127
1400000US42115032500	4304	4307	0.000697026	-0.107433362
1400000US42115032600	5119	4527	-0.115647587	-0.842316284
1400000US42115032700	3452	3427	-0.007242178	-0.157580813
1400000US42115032800	4842	5212	0.076414705	0.370832261
1400000US42115032901	3913	3937	0.006133401	-0.073094862
1400000US42115032902	1747	2162	0.237550086	1.388633054
1400000US42117950100	4191	4249	0.013839179	-0.024421836
1400000US42117950200	3661	3748	0.023763999	0.03826762
1400000US42117950300	4038	3744	-0.072808321	-0.57172494
1400000US42117950400	3891	4205	0.080699049	0.397894034
1400000US42117950500	4381	4842	0.105227117	0.552823925
1400000US42117950600	6022	5563	-0.076220525	-0.593277896
1400000US42117950700	5366	5505	0.025903839	0.051783776
1400000US42117950800	3261	3313	0.015946029	-0.011114062
1400000US42117950900	3992	4022	0.00751503	-0.064367898
1400000US42117951000	2828	3093	0.093705799	0.480050295
1400000US42119090102	5959	6094	0.022654808	0.03126149
1400000US42119090200	6537	6222	-0.048187242	-0.416207551
1400000US42119090300	3681	3676	-0.001358327	-0.120415858
1400000US42119090400	3979	4453	0.119125408	0.640611547
1400000US42119090502	7135	7140	0.000700771	-0.107409708
1400000US42119090600	5720	4557	-0.203321678	-1.39610378
1400000US42119090700	3349	4191	0.251418334	1.476230909
1400000US42119980101	3563	3392	-0.047993264	-0.414982303
1400000US42119980501	1753	1757	0.002281803	-0.097423227
1400000US42119980800	3190	3476	0.089655172	0.454464784
1400000US42121200000	3577	3445	-0.036902432	-0.34492781
1400000US42121200100	4054	3952	-0.025160335	-0.270759646
1400000US42121200200	6233	5835	-0.063853682	-0.515163566
1400000US42121200300	1702	1726	0.014101058	-0.022767698
1400000US42121200400	2372	2166	-0.086846543	-0.660396425
1400000US42121200500	2574	2509	-0.025252525	-0.271341956
1400000US42121200600	5294	5200	-0.01775595	-0.223990344
1400000US42121200700	2139	1981	-0.073866293	-0.578407547
1400000US42121200800	2441	2368	-0.029905776	-0.300733904
1400000US42121200900	2855	2580	-0.096322242	-0.720249038
1400000US42121201000	3272	3367	0.02903423	0.071556679
1400000US42121201100	4752	4779	0.005681818	-0.075947258
1400000US42121201200	2521	3040	0.205870686	1.188532257
1400000US42121201300	4199	3537	-0.157656585	-1.10766329
1400000US42121201400	3704	3866	0.043736501	0.164422586
1400000US42121201500	3631	3555	-0.020930873	-0.244044531
1400000US42123970100	2802	2328	-0.169164882	-1.180354676
1400000US42123970200	4172	3902	-0.064717162	-0.520617679
1400000US42123970300	5517	5664	0.026644916	0.056464738
1400000US42123970400	2760	2864	0.037681159	0.126174428
1400000US42123970500	3586	3709	0.034300056	0.104817915
1400000US42123970600	3588	3510	-0.02173913	-0.249149834
1400000US42123970700	2811	2740	-0.025257915	-0.271376002
1400000US42123970800	3339	3485	0.043725666	0.16435415
1400000US42123970900	3622	3253	-0.101877416	-0.755337922
1400000US42123971000	2359	2234	-0.052988554	-0.446534719
1400000US42123971100	3117	2933	-0.05903112	-0.484702175
1400000US42123971200	2440	2470	0.012295082	-0.034175022
1400000US42123971400	1764	1870	0.060090703	0.267722802
1400000US42125704100	1903	1740	-0.08565423	-0.652865261
1400000US42125711000	4003	3885	-0.029477892	-0.298031198
1400000US42125712700	1517	1388	-0.085036256	-0.648961867
1400000US42125713700	4483	4436	-0.010484051	-0.178057882
1400000US42125714000	2960	2798	-0.05472973	-0.457532735
1400000US42125715700	1984	1621	-0.18296371	-1.267514041
1400000US42125721000	4097	4279	0.044422748	0.168757221
1400000US42125722700	3499	3510	0.003143755	-0.091978761
1400000US42125731000	6057	6132	0.012382368	-0.033623689
1400000US42125732000	3399	3315	-0.024713151	-0.267935035
1400000US42125741100	4126	4558	0.10470189	0.549506366
1400000US42125741300	3035	3326	0.095881384	0.49379223
1400000US42125742100	5882	6131	0.04233254	0.15555456
1400000US42125742200	1831	1777	-0.029492081	-0.298120824
1400000US42125743700	1368	1328	-0.029239766	-0.296527095
1400000US42125744100	5836	5773	-0.010795065	-0.180022382
1400000US42125744200	3081	3171	0.029211295	0.0726751
1400000US42125745100	8656	8945	0.033387246	0.099052212
1400000US42125745200	4140	4987	0.204589372	1.180438922
1400000US42125746100	6059	5931	-0.021125598	-0.2452745
1400000US42125746200	3971	4348	0.094938303	0.487835321
1400000US42125746301	5815	5385	-0.07394669	-0.578915369
1400000US42125746302	4683	6113	0.305359812	1.816948627
1400000US42125751100	5368	5008	-0.067064083	-0.53544185
1400000US42125751200	3106	3271	0.053122988	0.223711698
1400000US42125752700	4619	4584	-0.007577398	-0.159698202
1400000US42125753700	2336	2244	-0.039383562	-0.360599697
1400000US42125754200	2457	2640	0.074481074	0.358618616
1400000US42125754300	3292	2934	-0.108748481	-0.798738544
1400000US42125754400	1804	1890	0.04767184	0.189279892
1400000US42125754500	2786	2644	-0.050969131	-0.433779168
1400000US42125754600	1673	1794	0.072325164	0.345000954
1400000US42125755100	3962	4084	0.030792529	0.082662858
1400000US42125755200	5149	5417	0.052048942	0.216927557
1400000US42125755700	3780	3731	-0.012962963	-0.193715763
1400000US42125761000	5332	5380	0.009002251	-0.05497397
1400000US42125762000	2745	2656	-0.032422587	-0.316631166
1400000US42125763700	1851	1746	-0.056726094	-0.470142636
